0.001953125	0.878594178894
0.00390625	0.617555153868
0.005859375	0.434073406397
0.0078125	0.305105901817
0.009765625	0.214455919096
0.01171875	0.150738943304
0.013671875	0.105952911555
0.015625	0.0744732530355
0.017578125	0.0523465125812
0.01953125	0.0367938456793
0.021484375	0.0258620300211
0.0234375	0.0181781649748
0.025390625	0.0127772522722
0.02734375	0.00898100418031
0.029296875	0.00631265896364
0.03125	0.00443710551641
0.033203125	0.00311879755857
0.03515625	0.00219217194078
0.037109375	0.00154085596379
0.0390625	0.00108305240889
0.041015625	0.0007612668205
0.04296875	0.000535086914762
0.044921875	0.00037610729726
0.046875	0.000264362097353
0.048828125	0.000185817502151
0.05078125	0.000130609283447
0.052734375	9.18039728507e-05
0.0546875	6.4528104043e-05
0.056640625	4.5356165775e-05
0.05859375	3.18804000883e-05
0.060546875	2.24084177406e-05
0.0625	1.57506550813e-05
0.064453125	1.10709795919e-05
0.06640625	7.78168199942e-06
0.068359375	5.46966727184e-06
0.0703125	3.84457499899e-06
0.072265625	2.70231372193e-06
0.07421875	1.89942957382e-06
0.076171875	1.33509025125e-06
0.078125	9.38421725964e-07
0.080078125	6.59607344863e-07
0.08203125	4.63631475453e-07
0.083984375	3.25881976163e-07
0.0859375	2.29059216238e-07
0.087890625	1.61003456413e-07
0.08984375	1.13167736288e-07
0.091796875	7.95444819778e-08
0.09375	5.59110292459e-08
0.095703125	3.92993091879e-08
0.09765625	2.76230955419e-08
0.099609375	1.94160005128e-08
0.1015625	1.36473146305e-08
