0.0009765625	-104719.885845
0.001953125	-95306.2790807
0.0029296875	-86738.8916532
0.00390625	-78941.6541889
0.0048828125	-71845.335435
0.005859375	-65386.9275581
0.0068359375	-59509.0867013
0.0078125	-54159.6238312
0.0087890625	-49291.0413541
0.009765625	-44860.1113875
0.0107421875	-40827.491942
0.01171875	-37157.377606
0.0126953125	-33817.1816314
0.013671875	-30777.2465973
0.0146484375	-28010.5810838
0.015625	-25492.6200163
0.0166015625	-23201.0065536
0.017578125	-21115.3935827
0.0185546875	-19217.2630581
0.01953125	-17489.7615808
0.0205078125	-15917.5507577
0.021484375	-14486.6710134
0.0224609375	-13184.4176435
0.0234375	-11999.2280102
0.0244140625	-10920.5788783
0.025390625	-9938.89298007
0.0263671875	-9045.45397917
0.02734375	-8232.32907864
0.0283203125	-7492.29858613
0.029296875	-6818.79181061
0.0302734375	-6205.82872158
0.03125	-5647.96685267
0.0322265625	-5140.25297829
0.033203125	-4678.1791342
0.0341796875	-4257.64259154
0.03515625	-3874.90942893
0.0361328125	-3526.58137915
0.037109375	-3209.56565614
0.0380859375	-2921.04749432
0.0390625	-2658.46515641
0.0400390625	-2419.48718794
0.041015625	-2201.99171634
0.0419921875	-2004.047611
0.04296875	-1823.89733683
0.0439453125	-1659.94134921
0.044921875	-1510.72389174
0.0458984375	-1374.92007061
0.046875	-1251.32409099
0.0478515625	-1138.83855081
0.048828125	-1036.464697
0.0498046875	-943.293557594
0.05078125	-858.497871058
0.0517578125	-781.32474104
0.052734375	-711.088951459
0.0537109375	-647.166882511
0.0546875	-588.990973576
0.0556640625	-536.044683881
0.056640625	-487.857906162
0.0576171875	-444.002792606
0.05859375	-404.089956014
0.0595703125	-367.765012451
0.060546875	-334.705434695
0.0615234375	-304.617688527
0.0625	-277.234626466
0.0634765625	-252.313115773
0.064453125	-229.631879691
0.0654296875	-208.989532744
0.06640625	-190.202792641
0.0673828125	-173.104852924
0.068359375	-157.543901905
0.0693359375	-143.381774734
0.0703125	-130.492726646
0.0712890625	-118.762316473
0.072265625	-108.086390534
0.0732421875	-98.3701578547
0.07421875	-89.5273485269
0.0751953125	-81.4794477213
0.076171875	-74.1549985587
0.0771484375	-67.4889676479
0.078125	-61.4221676584
0.0791015625	-55.9007317987
0.080078125	-50.8756355362
0.0810546875	-46.3022613109
0.08203125	-42.1400023784
0.0830078125	-38.3519022653
0.083984375	-34.9043266337
0.0849609375	-31.7666646449
0.0859375	-28.9110571664
0.0869140625	-26.3121494126
0.087890625	-23.9468658212
0.0888671875	-21.794205166
0.08984375	-19.8350540888
0.0908203125	-18.0520173921
0.091796875	-16.4292635889
0.0927734375	-14.9523843353
0.09375	-13.6082664996
0.0947265625	-12.3849757317
0.095703125	-11.2716504986
0.0966796875	-10.2584056453
0.09765625	-9.33624462502
0.0986328125	-8.49697961969
0.099609375	-7.73315884033
